Name,SteamId,CsmId
'Blueberries' Buckshot | NSWC SEAL,176209284,1083601
Souvenir Five-SeveN | Forest Night (Well-Worn),2386372,1568
Souvenir Five-SeveN | Hot Shot (Battle-Scarred),17674144,3162
Souvenir Five-SeveN | Hot Shot (Factory New),17674157,11132
Souvenir Five-SeveN | Hot Shot (Field-Tested),17674134,4855
Souvenir Five-SeveN | Hot Shot (Minimal Wear),17674136,9306
Souvenir Five-SeveN | Hot Shot (Well-Worn),17674118,829
Souvenir Five-SeveN | Orange Peel (Battle-Scarred),2407047,18752
Souvenir Five-SeveN | Orange Peel (Factory New),2439210,19623
Souvenir Five-SeveN | Orange Peel (Field-Tested),2384602,1699
Souvenir Five-SeveN | Orange Peel (Minimal Wear),2387827,11181
Souvenir Five-SeveN | Orange Peel (Well-Worn),2407253,600
Souvenir Five-SeveN | Silver Quartz (Factory New),2398840,22006
Souvenir Five-SeveN | Silver Quartz (Field-Tested),2393842,19972
Souvenir Five-SeveN | Silver Quartz (Minimal Wear),2407718,14988
Souvenir Five-SeveN | Silver Quartz (Well-Worn),2397528,36725
Souvenir Five-SeveN | Withered Vine (Battle-Scarred),176271562,1088841
Souvenir Five-SeveN | Withered Vine (Factory New),176271517,1088777
Souvenir Five-SeveN | Withered Vine (Field-Tested),176271498,1088780
Souvenir Five-SeveN | Withered Vine (Minimal Wear),176271510,1088779
Souvenir Five-SeveN | Withered Vine (Well-Worn),176271553,1088813
Souvenir G3SG1 | Ancient Ritual (Battle-Scarred),176271390,1088704
Souvenir G3SG1 | Ancient Ritual (Factory New),176271358,1088698
Souvenir G3SG1 | Ancient Ritual (Field-Tested),176271352,1088635
Souvenir G3SG1 | Ancient Ritual (Minimal Wear),176271359,1088655
Souvenir G3SG1 | Ancient Ritual (Well-Worn),176271389,1088824
Souvenir G3SG1 | Desert Storm (Battle-Scarred),2392570,18478
Souvenir G3SG1 | Desert Storm (Factory New),2422212,19617
Souvenir G3SG1 | Desert Storm (Field-Tested),2384528,6704
Souvenir G3SG1 | Desert Storm (Minimal Wear),2387117,8402
Souvenir G3SG1 | Desert Storm (Well-Worn),2386408,7766
Souvenir G3SG1 | Jungle Dashed (Battle-Scarred),2385786,21305
Souvenir G3SG1 | Jungle Dashed (Factory New),2407872,28539
Souvenir G3SG1 | Jungle Dashed (Field-Tested),2384587,19163
Souvenir G3SG1 | Jungle Dashed (Minimal Wear),2386417,20184
Souvenir G3SG1 | Jungle Dashed (Well-Worn),2385155,18654
Souvenir G3SG1 | New Roots (Battle-Scarred),176271577,1088836
Souvenir G3SG1 | New Roots (Factory New),176271525,1088784
Souvenir G3SG1 | New Roots (Field-Tested),176271521,1088776
Souvenir G3SG1 | New Roots (Minimal Wear),176271534,1088822
Souvenir G3SG1 | New Roots (Well-Worn),176271574,1088845
Souvenir G3SG1 | Polar Camo (Battle-Scarred),2386467,7830
Souvenir G3SG1 | Polar Camo (Factory New),2408943,8787
Souvenir G3SG1 | Polar Camo (Field-Tested),2384510,5756
Souvenir G3SG1 | Polar Camo (Minimal Wear),2385430,665
Souvenir G3SG1 | Polar Camo (Well-Worn),2392686,9440
Souvenir G3SG1 | Safari Mesh (Battle-Scarred),2384574,12517
Souvenir G3SG1 | Safari Mesh (Factory New),2394624,18617
Souvenir G3SG1 | Safari Mesh (Field-Tested),2387667,3196
Souvenir G3SG1 | Safari Mesh (Minimal Wear),2390533,3725
Souvenir G3SG1 | Safari Mesh (Well-Worn),2390621,9165
Souvenir G3SG1 | VariCamo (Battle-Scarred),2391248,24625
Souvenir G3SG1 | VariCamo (Factory New),2389921,21233
Souvenir G3SG1 | VariCamo (Field-Tested),2388253,20901
Souvenir G3SG1 | VariCamo (Minimal Wear),2392636,23656
Souvenir G3SG1 | VariCamo (Well-Worn),2398916,36726
Souvenir Galil AR | Amber Fade (Factory New),176271509,1088781
Souvenir Galil AR | Amber Fade (Field-Tested),176271504,1088809
Souvenir Galil AR | Amber Fade (Minimal Wear),176271527,1088837
Souvenir Galil AR | Amber Fade (Well-Worn),176271761,1088960
Souvenir Galil AR | CAUTION! (Battle-Scarred),176271317,1088755
Souvenir Galil AR | CAUTION! (Factory New),176271313,1088725
Souvenir Galil AR | CAUTION! (Field-Tested),176271292,1088846
Souvenir Galil AR | CAUTION! (Minimal Wear),176271333,1088699
Souvenir Galil AR | CAUTION! (Well-Worn),176271459,1089008
Souvenir Galil AR | Cerberus (Battle-Scarred),17674111,9577
Souvenir Galil AR | Cerberus (Factory New),25344542,11127
Souvenir Galil AR | Cerberus (Field-Tested),17674146,1541
Souvenir Galil AR | Cerberus (Minimal Wear),17677711,158
Souvenir Galil AR | Cerberus (Well-Worn),17740736,16721
Souvenir Galil AR | Cold Fusion (Battle-Scarred),176006329,168910
Souvenir Galil AR | Cold Fusion (Factory New),176006316,168970
Souvenir Galil AR | Cold Fusion (Field-Tested),176006324,168891
Souvenir Galil AR | Cold Fusion (Minimal Wear),176006305,168911
Souvenir Galil AR | Cold Fusion (Well-Worn),176006395,170205
Souvenir Galil AR | Dusk Ruins (Battle-Scarred),176271386,1088740
Souvenir Galil AR | Dusk Ruins (Factory New),176271376,1088712
Souvenir Galil AR | Dusk Ruins (Field-Tested),176271351,1088670
Souvenir Galil AR | Dusk Ruins (Minimal Wear),176271377,1088706
Souvenir Galil AR | Dusk Ruins (Well-Worn),176271438,1088847
Souvenir Galil AR | Hunting Blind (Battle-Scarred),2401709,3242
Souvenir Galil AR | Hunting Blind (Factory New),2386060,2334
Souvenir Galil AR | Hunting Blind (Field-Tested),2387759,3613
Souvenir Galil AR | Hunting Blind (Minimal Wear),2386430,7609
Souvenir Galil AR | Hunting Blind (Well-Worn),2393105,441
Souvenir Galil AR | Sage Spray (Battle-Scarred),2389013,19875
Souvenir Galil AR | Sage Spray (Factory New),2420089,20313
Souvenir Galil AR | Sage Spray (Field-Tested),2384584,13401
Souvenir Galil AR | Sage Spray (Minimal Wear),2385835,19895
Souvenir Galil AR | Sage Spray (Well-Worn),2391994,19971
Souvenir Galil AR | VariCamo (Battle-Scarred),2406474,24976
Souvenir Galil AR | VariCamo (Factory New),2386431,24941
Souvenir Galil AR | VariCamo (Field-Tested),2386498,18311
Souvenir Galil AR | VariCamo (Minimal Wear),2396043,19911
Souvenir Galil AR | VariCamo (Well-Worn),2407094,24307
Souvenir Glock-18 | Candy Apple (Factory New),2384598,20582
Souvenir Glock-18 | Candy Apple (Field-Tested),2402047,27810
Souvenir Glock-18 | Candy Apple (Minimal Wear),2403707,18870
Souvenir Glock-18 | Groundwater (Battle-Scarred),2398076,198
Souvenir Glock-18 | Groundwater (Factory New),5659670,20311
Souvenir Glock-18 | Groundwater (Field-Tested),2385788,6748
Souvenir Glock-18 | Groundwater (Minimal Wear),2399384,8746
Souvenir Glock-18 | Groundwater (Well-Worn),2387752,12131
Souvenir Glock-18 | High Beam (Factory New),176005960,168787
Souvenir Glock-18 | High Beam (Minimal Wear),176006053,168841
Souvenir Glock-18 | Night (Battle-Scarred),17738050,11139
Souvenir Glock-18 | Night (Factory New),18503904,1951
Souvenir Glock-18 | Night (Field-Tested),17677731,3024
Souvenir Glock-18 | Night (Minimal Wear),17680874,2021
Souvenir Glock-18 | Night (Well-Worn),17680867,9585
Souvenir Glock-18 | Nuclear Garden (Battle-Scarred),176006384,169027
Souvenir Glock-18 | Nuclear Garden (Factory New),176006451,168925
Souvenir Glock-18 | Nuclear Garden (Field-Tested),176006301,168931
Souvenir Glock-18 | Nuclear Garden (Minimal Wear),176006771,168997
Souvenir Glock-18 | Nuclear Garden (Well-Worn),176007442,170228
Souvenir Glock-18 | Pink DDPAT (Battle-Scarred),176271291,1088625
Souvenir Glock-18 | Pink DDPAT (Factory New),176271769,1088815
Souvenir Glock-18 | Pink DDPAT (Field-Tested),176271234,1088535
Souvenir Glock-18 | Pink DDPAT (Minimal Wear),176271258,1088673
Souvenir Glock-18 | Pink DDPAT (Well-Worn),176271235,1088743
Souvenir Glock-18 | Reactor (Battle-Scarred),17674137,10392
Souvenir Glock-18 | Reactor (Factory New),17674115,792
Souvenir Glock-18 | Reactor (Field-Tested),17674147,1703
Souvenir Glock-18 | Reactor (Minimal Wear),17674138,10513
Souvenir Glock-18 | Reactor (Well-Worn),17674120,1592
Souvenir Glock-18 | Red Tire (Battle-Scarred),176271322,1088616
Souvenir Glock-18 | Red Tire (Factory New),176271259,1088689
Souvenir Glock-18 | Red Tire (Field-Tested),176271264,1088571
Souvenir Glock-18 | Red Tire (Minimal Wear),176271227,1088618
Souvenir Glock-18 | Red Tire (Well-Worn),176271304,1088627
Souvenir M249 | Contrast Spray (Battle-Scarred),17680854,9159
Souvenir M249 | Contrast Spray (Factory New),17738051,17169
Souvenir M249 | Contrast Spray (Field-Tested),17677733,7827
Souvenir M249 | Contrast Spray (Minimal Wear),17677725,3205
Souvenir M249 | Contrast Spray (Well-Worn),17677727,7834
Souvenir M249 | Gator Mesh (Battle-Scarred),2400259,21492
Souvenir M249 | Gator Mesh (Factory New),2389015,19510
Souvenir M249 | Gator Mesh (Field-Tested),2398136,20388
Souvenir M249 | Gator Mesh (Minimal Wear),2394531,20893
Souvenir M249 | Gator Mesh (Well-Worn),2406533,20366
Souvenir M249 | Humidor (Battle-Scarred),176271309,1088733
Souvenir M249 | Humidor (Factory New),176271230,1088676
Souvenir M249 | Humidor (Field-Tested),176271247,1088587
Souvenir M249 | Humidor (Minimal Wear),176271245,1088609
Souvenir M249 | Humidor (Well-Worn),176271285,1088734
Souvenir M249 | Midnight Palm (Battle-Scarred),176271543,1088818
Souvenir M249 | Midnight Palm (Factory New),176271492,1088782
Souvenir M249 | Midnight Palm (Field-Tested),176271481,1088756
Souvenir M249 | Midnight Palm (Minimal Wear),176271503,1088752
Souvenir M249 | Midnight Palm (Well-Worn),176271546,1088829
Souvenir M4A1-S | Boreal Forest (Battle-Scarred),2389022,16203
Souvenir M4A1-S | Boreal Forest (Factory New),2417026,26829
Souvenir M4A1-S | Boreal Forest (Field-Tested),2385404,20615
Souvenir M4A1-S | Boreal Forest (Minimal Wear),2392081,14992
Souvenir M4A1-S | Boreal Forest (Well-Worn),2400291,23393
Souvenir M4A1-S | Control Panel (Battle-Scarred),176006820,169021
Souvenir M4A1-S | Control Panel (Factory New),176006421,171652
Souvenir M4A1-S | Control Panel (Field-Tested),176007398,169053
Souvenir M4A1-S | Control Panel (Minimal Wear),176006473,170248
Souvenir M4A1-S | Control Panel (Well-Worn),176010749,170504
Souvenir M4A1-S | Imminent Danger (Battle-Scarred),176271449,1088999
Souvenir M4A1-S | Imminent Danger (Factory New),0,1089315
Souvenir M4A1-S | Imminent Danger (Field-Tested),176272489,1088968
Souvenir M4A1-S | Imminent Danger (Minimal Wear),176271690,1088746
Souvenir M4A1-S | Knight (Factory New),17680889,14986
Souvenir M4A1-S | Knight (Minimal Wear),17778505,18855
Souvenir M4A1-S | Master Piece (Battle-Scarred),25966744,1909
Souvenir M4A1-S | Master Piece (Factory New),175891860,21232
Souvenir M4A1-S | Master Piece (Field-Tested),17738047,182
Souvenir M4A1-S | Master Piece (Minimal Wear),18302654,2381
Souvenir M4A1-S | Master Piece (Well-Worn),35372849,17170
Souvenir M4A1-S | Nitro (Battle-Scarred),2421521,36495
Souvenir M4A1-S | Nitro (Factory New),2433811,36727
Souvenir M4A1-S | Nitro (Field-Tested),2391920,19811
Souvenir M4A1-S | Nitro (Minimal Wear),2391274,20980
Souvenir M4A1-S | Nitro (Well-Worn),2420769,36728
Souvenir M4A1-S | VariCamo (Battle-Scarred),2404885,20804
Souvenir M4A1-S | VariCamo (Factory New),2406657,17172
Souvenir M4A1-S | VariCamo (Field-Tested),2386056,8794
Souvenir M4A1-S | VariCamo (Minimal Wear),2384499,10550
Souvenir M4A1-S | VariCamo (Well-Worn),2423535,19626
Souvenir M4A1-S | Welcome to the Jungle (Battle-Scarred),176271471,1088742
Souvenir M4A1-S | Welcome to the Jungle (Factory New),0,1089017
Souvenir M4A1-S | Welcome to the Jungle (Field-Tested),176271797,1088843
Souvenir M4A1-S | Welcome to the Jungle (Minimal Wear),176273352,1088857
Souvenir M4A1-S | Welcome to the Jungle (Well-Worn),176274155,1088772
Souvenir M4A4 | Converter (Factory New),176006035,168837
Souvenir M4A4 | Converter (Field-Tested),176005993,168834
Souvenir M4A4 | Converter (Minimal Wear),176005991,168791
Souvenir M4A4 | Converter (Well-Worn),176006076,168945
Souvenir M4A4 | Mainframe (Battle-Scarred),176006855,169004
Souvenir M4A4 | Mainframe (Factory New),176006343,168893
Souvenir M4A4 | Mainframe (Field-Tested),176006330,168912
Souvenir M4A4 | Mainframe (Minimal Wear),176006326,168882
Souvenir M4A4 | Mainframe (Well-Worn),176006369,168968
Souvenir M4A4 | Radiation Hazard (Battle-Scarred),17670827,2351
Souvenir M4A4 | Radiation Hazard (Factory New),25611664,20772
Souvenir M4A4 | Radiation Hazard (Field-Tested),17670835,1760
Souvenir M4A4 | Radiation Hazard (Minimal Wear),17670830,4033
Souvenir M4A4 | Radiation Hazard (Well-Worn),17674156,8406
Souvenir M4A4 | Red DDPAT (Battle-Scarred),176271554,1088859
Souvenir M4A4 | Red DDPAT (Factory New),176271559,1088790
Souvenir M4A4 | Red DDPAT (Field-Tested),176271531,1088800
Souvenir M4A4 | Red DDPAT (Minimal Wear),176271548,1088858
Souvenir M4A4 | Red DDPAT (Well-Worn),176271540,1088945
Souvenir M4A4 | Tornado (Battle-Scarred),17664432,10409
Souvenir M4A4 | Tornado (Factory New),17778423,1829
Souvenir M4A4 | Tornado (Field-Tested),17661998,9226
Souvenir M4A4 | Tornado (Minimal Wear),17664427,7641
Souvenir M4A4 | Tornado (Well-Worn),17670840,9284
Souvenir M4A4 | Urban DDPAT (Battle-Scarred),2406543,13003
Souvenir M4A4 | Urban DDPAT (Factory New),2417469,2178
Souvenir M4A4 | Urban DDPAT (Field-Tested),2387666,9218
Souvenir M4A4 | Urban DDPAT (Minimal Wear),2398686,3214
Souvenir M4A4 | Urban DDPAT (Well-Worn),2392501,2744
Souvenir MAC-10 | Amber Fade (Factory New),2394223,11095
Souvenir MAC-10 | Amber Fade (Field-Tested),2394117,12091
Souvenir MAC-10 | Amber Fade (Minimal Wear),2398783,9613
Souvenir MAC-10 | Amber Fade (Well-Worn),25566450,20974
Souvenir MAC-10 | Calf Skin (Battle-Scarred),176005947,168784
Souvenir MAC-10 | Calf Skin (Factory New),176006029,168830
Souvenir MAC-10 | Calf Skin (Field-Tested),176005952,168814
Souvenir MAC-10 | Calf Skin (Minimal Wear),176005979,168777
Souvenir MAC-10 | Calf Skin (Well-Worn),176006015,168799
Souvenir MAC-10 | Candy Apple (Factory New),2398897,10511
Souvenir MAC-10 | Candy Apple (Field-Tested),2388331,2182
Souvenir MAC-10 | Candy Apple (Minimal Wear),2389324,4843
Souvenir MAC-10 | Case Hardened (Battle-Scarred),176271541,1088839
Souvenir MAC-10 | Case Hardened (Factory New),176271555,1088961
Souvenir MAC-10 | Case Hardened (Field-Tested),176271538,1088802
Souvenir MAC-10 | Case Hardened (Minimal Wear),176271536,1088778
Souvenir MAC-10 | Case Hardened (Well-Worn),176271550,1088835
Souvenir MAC-10 | Gold Brick (Battle-Scarred),176271388,1088656
Souvenir MAC-10 | Gold Brick (Factory New),176271406,1088724
Souvenir MAC-10 | Gold Brick (Field-Tested),176271378,1088729
Souvenir MAC-10 | Gold Brick (Minimal Wear),176271401,1088681
Souvenir MAC-10 | Gold Brick (Well-Worn),176271415,1088727
Souvenir MAC-10 | Indigo (Battle-Scarred),17680863,7163
Souvenir MAC-10 | Indigo (Factory New),17684486,2092
Souvenir MAC-10 | Indigo (Field-Tested),17680869,3323
Souvenir MAC-10 | Indigo (Minimal Wear),17680856,9214
Souvenir MAC-10 | Indigo (Well-Worn),17680901,7011
Souvenir MAC-10 | Nuclear Garden (Battle-Scarred),17674158,3510
Souvenir MAC-10 | Nuclear Garden (Factory New),17674154,4007
Souvenir MAC-10 | Nuclear Garden (Field-Tested),17674140,2461
Souvenir MAC-10 | Nuclear Garden (Minimal Wear),17674143,7638
Souvenir MAC-10 | Nuclear Garden (Well-Worn),17778474,19636
Souvenir MAC-10 | Palm (Battle-Scarred),2386394,3908
Souvenir MAC-10 | Palm (Factory New),2429668,20903
Souvenir MAC-10 | Palm (Field-Tested),2385424,769
Souvenir MAC-10 | Palm (Minimal Wear),2400309,3884
Souvenir MAC-10 | Palm (Well-Worn),2399469,16306
Souvenir MAC-10 | Sienna Damask (Battle-Scarred),176271229,1088611
Souvenir MAC-10 | Sienna Damask (Factory New),176271174,1088585
Souvenir MAC-10 | Sienna Damask (Field-Tested),176271185,1088539
Souvenir MAC-10 | Sienna Damask (Minimal Wear),176271200,1088558
Souvenir MAC-10 | Sienna Damask (Well-Worn),176271189,1088564
Souvenir MAC-10 | Strats (Battle-Scarred),176271277,1088642
Souvenir MAC-10 | Strats (Factory New),176271182,1088532
Souvenir MAC-10 | Strats (Field-Tested),176271244,1088613
Souvenir MAC-10 | Strats (Minimal Wear),176271228,1088580
Souvenir MAC-10 | Strats (Well-Worn),176271257,1088592
Souvenir MAC-10 | Urban DDPAT (Battle-Scarred),176081826,1071549
Souvenir MAC-10 | Urban DDPAT (Factory New),176081839,1071571
Souvenir MAC-10 | Urban DDPAT (Field-Tested),176081831,1071551
Souvenir MAC-10 | Urban DDPAT (Minimal Wear),176081825,1071552
Souvenir MAC-10 | Urban DDPAT (Well-Worn),176081833,1071553
Souvenir MAG-7 | Bulldozer (Battle-Scarred),2417164,19778
Souvenir MAG-7 | Bulldozer (Factory New),2431487,19516
Souvenir MAG-7 | Bulldozer (Field-Tested),2419159,10366
Souvenir MAG-7 | Bulldozer (Minimal Wear),2409065,12094
Souvenir MAG-7 | Bulldozer (Well-Worn),2421167,19697
Souvenir MAG-7 | Core Breach (Battle-Scarred),176007016,169051
Souvenir MAG-7 | Core Breach (Factory New),176007989,170039
Souvenir MAG-7 | Core Breach (Field-Tested),176006431,168933
Souvenir MAG-7 | Core Breach (Minimal Wear),176006380,168980
Souvenir MAG-7 | Core Breach (Well-Worn),176006385,170288
Souvenir MAG-7 | Irradiated Alert (Battle-Scarred),17667814,6740
Souvenir MAG-7 | Irradiated Alert (Factory New),17777927,17053
Souvenir MAG-7 | Irradiated Alert (Field-Tested),17667819,7842
Souvenir MAG-7 | Irradiated Alert (Minimal Wear),17670829,3275
Souvenir MAG-7 | Irradiated Alert (Well-Worn),17670839,10363
Souvenir MAG-7 | Metallic DDPAT (Factory New),2386059,2317
Souvenir MAG-7 | Metallic DDPAT (Minimal Wear),2405842,20127
Souvenir MAG-7 | Navy Sheen (Battle-Scarred),176271194,1088596
Souvenir MAG-7 | Navy Sheen (Factory New),176271178,1088553
Souvenir MAG-7 | Navy Sheen (Field-Tested),176271186,1088549
Souvenir MAG-7 | Navy Sheen (Minimal Wear),176271187,1088545
Souvenir MAG-7 | Navy Sheen (Well-Worn),176271213,1088561
Souvenir MAG-7 | Prism Terrace (Factory New),176271307,1088761
Souvenir MAG-7 | Prism Terrace (Field-Tested),176271411,1088856
Souvenir MAG-7 | Prism Terrace (Minimal Wear),176271237,1088825
Souvenir MAG-7 | Rust Coat (Battle-Scarred),176005976,168818
Souvenir MAG-7 | Rust Coat (Factory New),176005987,168813
Souvenir MAG-7 | Rust Coat (Field-Tested),176005949,168765
Souvenir MAG-7 | Rust Coat (Minimal Wear),176005957,168793
Souvenir MAG-7 | Rust Coat (Well-Worn),176005941,168789
Souvenir MAG-7 | Sand Dune (Battle-Scarred),17661985,7726
Souvenir MAG-7 | Sand Dune (Factory New),17768726,8804
Souvenir MAG-7 | Sand Dune (Field-Tested),17661988,2802
Souvenir MAG-7 | Sand Dune (Minimal Wear),17661984,9163
Souvenir MAG-7 | Sand Dune (Well-Worn),17661993,7826
Souvenir MAG-7 | Silver (Factory New),17680882,3299
Souvenir MAG-7 | Silver (Minimal Wear),17694406,13841
Souvenir MAG-7 | Storm (Battle-Scarred),17680870,6720
Souvenir MAG-7 | Storm (Factory New),17684485,19281
Souvenir MAG-7 | Storm (Field-Tested),17677717,7833
Souvenir MAG-7 | Storm (Minimal Wear),17677732,3398
Souvenir MAG-7 | Storm (Well-Worn),17684479,17637
Souvenir MP5-SD | Co-Processor (Battle-Scarred),176013917,170035
Souvenir MP5-SD | Co-Processor (Factory New),176006362,168941
Souvenir MP5-SD | Co-Processor (Field-Tested),176006308,169036
Souvenir MP5-SD | Co-Processor (Minimal Wear),176006356,168905
Souvenir MP5-SD | Co-Processor (Well-Worn),176006419,170316
Souvenir MP5-SD | Dirt Drop (Battle-Scarred),176005958,168797
Souvenir MP5-SD | Dirt Drop (Factory New),176006032,168819
Souvenir MP5-SD | Dirt Drop (Field-Tested),176005946,168773
Souvenir MP5-SD | Dirt Drop (Minimal Wear),176005953,168817
Souvenir MP5-SD | Dirt Drop (Well-Worn),176005944,168823
Souvenir MP5-SD | Lab Rats (Factory New),176024833,171438
Souvenir MP5-SD | Lab Rats (Field-Tested),176024827,171433
Souvenir MP5-SD | Lab Rats (Minimal Wear),176024826,171443
Souvenir MP5-SD | Oxide Oasis (Battle-Scarred),176271318,1088736
